min,mean,max,ntime,time,height,name
0.0009462230585005978,0.005367435071056392,0.008664552639575853,0.0,20180921.0,46.0,hus
0.0010084880029134211,0.005728825139568292,0.00928121737188455,0.0,20180921.0,47.0,hus
0.0011362112574617954,0.006048404097485275,0.010011385961072615,0.0,20180921.0,48.0,hus
0.00130649054863155,0.006345007542426317,0.010666401283134248,0.0,20180921.0,49.0,hus
0.001548518610360656,0.006626156449937705,0.01177067088932335,0.0,20180921.0,50.0,hus
0.0019746801777288363,0.006884617699458322,0.011990786673128494,0.0,20180921.0,51.0,hus
0.0021046438459148865,0.007123878047970106,0.011984749475958584,0.0,20180921.0,52.0,hus
0.00229098312996152,0.007351150592852228,0.012124907530335115,0.0,20180921.0,53.0,hus
0.0024234852744006627,0.007597665731847605,0.012412982200602114,0.0,20180921.0,54.0,hus
0.002530026110611973,0.007870574945808341,0.012910475851828255,0.0,20180921.0,55.0,hus
0.0026245751821699225,0.00814115836619533,0.01383020597533775,0.0,20180921.0,56.0,hus
0.0026950212782142014,0.008417307734797532,0.014161050189998775,0.0,20180921.0,57.0,hus
0.0027503508372594206,0.008660806749351718,0.01474340997832605,0.0,20180921.0,58.0,hus
0.002796489254909132,0.00886959595539557,0.015012967717609819,0.0,20180921.0,59.0,hus
0.0028361736695805178,0.009057600319268947,0.016196450021631986,0.0,20180921.0,60.0,hus
0.0028685543370187408,0.009222627645438514,0.017023144178241308,0.0,20180921.0,61.0,hus
0.002894921039014131,0.009372253051208757,0.017029625886464228,0.0,20180921.0,62.0,hus
0.002922038467973553,0.00958463233514636,0.017833207635742157,0.0,20180921.0,63.0,hus
0.002955270584881773,0.009814743576058604,0.01777255593059027,0.0,20180921.0,64.0,hus
0.003047950445776506,0.009372898273110669,0.014675700092035766,0.0,20180921.0,65.0,hus
2.4696402547559347e-06,2.476778893329489e-06,2.4864290566074475e-06,1.0,20180921.00011574,1.0,hus
2.4579945427947985e-06,2.4770430289334803e-06,2.4860026042461644e-06,1.0,20180921.00011574,2.0,hus
2.4667006311895756e-06,2.474198032968425e-06,2.4875719786519777e-06,1.0,20180921.00011574,3.0,hus
2.4671717130078766e-06,2.4855417988635445e-06,2.5072538246358235e-06,1.0,20180921.00011574,4.0,hus
2.4779798828356585e-06,2.5462163142647088e-06,2.5792717650633123e-06,1.0,20180921.00011574,5.0,hus
2.6742410186358173e-06,2.7531698843639296e-06,2.8366171525850372e-06,1.0,20180921.00011574,6.0,hus
2.9550725420956508e-06,3.223095894544759e-06,3.6852512947561965e-06,1.0,20180921.00011574,7.0,hus
3.2624969856080727e-06,4.507020446522046e-06,6.494746049740652e-06,1.0,20180921.00011574,8.0,hus
4.386862462107257e-06,1.0415648894875303e-05,2.1457381445960004e-05,1.0,20180921.00011574,9.0,hus
1.3992228591042173e-05,2.468388789845959e-05,3.482008204908554e-05,1.0,20180921.00011574,10.0,hus
2.4943565198287012e-05,3.252526019554847e-05,4.198859898385384e-05,1.0,20180921.00011574,11.0,hus
3.096852116994835e-05,3.808706030220144e-05,4.790476854497693e-05,1.0,20180921.00011574,12.0,hus
3.8048441101291776e-05,5.126520463203863e-05,7.217952412514438e-05,1.0,20180921.00011574,13.0,hus
4.187447903328191e-05,7.000502425044724e-05,0.00012074811067960417,1.0,20180921.00011574,14.0,hus
4.638819246601485e-05,8.632124938107116e-05,0.00017741901580201175,1.0,20180921.00011574,15.0,hus
4.939052598299019e-05,0.00010870205957353914,0.0002658868879193629,1.0,20180921.00011574,16.0,hus
5.32591242200934e-05,0.00014809178961930596,0.0003711206934960698,1.0,20180921.00011574,17.0,hus
8.962795825616616e-05,0.00018297456046143703,0.0004837370432312347,1.0,20180921.00011574,18.0,hus
7.567972981824351e-05,0.00021019736216292773,0.0005781372846451173,1.0,20180921.00011574,19.0,hus
7.67584771330556e-05,0.0002243450383764483,0.0006348584991766776,1.0,20180921.00011574,20.0,hus
7.861717049712179e-05,0.0002453155662874709,0.0004992396152287741,1.0,20180921.00011574,21.0,hus
8.429846378098077e-05,0.00028023798531904236,0.0005902751061924084,1.0,20180921.00011574,22.0,hus
9.88201360253227e-05,0.00035471183203680926,0.0007930982813188726,1.0,20180921.00011574,23.0,hus
0.00013301541131885474,0.0004081890205431253,0.0009619756446270715,1.0,20180921.00011574,24.0,hus
0.0001126242104038658,0.00043376144341748487,0.0011026427091841693,1.0,20180921.00011574,25.0,hus
6.372253857847404e-05,0.00048731818369575385,0.0009582636264968937,1.0,20180921.00011574,26.0,hus
4.421721243809645e-05,0.0006265963516432028,0.001355626788976713,1.0,20180921.00011574,27.0,hus
5.033085858382339e-05,0.000854065259534877,0.001718124682292653,1.0,20180921.00011574,28.0,hus
9.329056269004313e-05,0.0011092850736576913,0.0018875562645941776,1.0,20180921.00011574,29.0,hus
0.0001640871484168978,0.0012948013726392143,0.001968115169407661,1.0,20180921.00011574,30.0,hus
0.0002600344356441509,0.001428560488819193,0.0020495072737632034,1.0,20180921.00011574,31.0,hus
0.0004256640200939266,0.0015026449165060041,0.0021532389728115245,1.0,20180921.00011574,32.0,hus
0.0008664147788905083,0.0015275416040180193,0.0027791764429282136,1.0,20180921.00011574,33.0,hus
0.000817182622732923,0.0015672593722883537,0.0032532599902658174,1.0,20180921.00011574,34.0,hus
0.0006843670739962961,0.0016551489222645913,0.004410408328342007,1.0,20180921.00011574,35.0,hus
0.0005331680408204633,0.0017868574666276681,0.005813850212119639,1.0,20180921.00011574,36.0,hus
0.0006230953746566422,0.0019047707390244153,0.006384266489145932,1.0,20180921.00011574,37.0,hus
0.0004486370164074913,0.002043167706513635,0.0065976507669913585,1.0,20180921.00011574,38.0,hus
0.0005806619013051724,0.0022435397344071316,0.006534919038806352,1.0,20180921.00011574,39.0,hus
0.0005194285716048957,0.0025599388136969808,0.0064275196100647795,1.0,20180921.00011574,40.0,hus
0.0005534819337492635,0.0029797982814525406,0.006569570138059418,1.0,20180921.00011574,41.0,hus
0.0004961690499627879,0.003484290859872134,0.0067596895946644,1.0,20180921.00011574,42.0,hus
0.0006734004833274418,0.003997090101519322,0.0076849792996726216,1.0,20180921.00011574,43.0,hus
0.0007125622669531011,0.004487283327957509,0.008202070304302637,1.0,20180921.00011574,44.0,hus
0.0007629849795994217,0.004951748776363286,0.008582979086987666,1.0,20180921.00011574,45.0,hus
0.0009462621300626707,0.0053675227088703405,0.008663504467281525,1.0,20180921.00011574,46.0,hus
0.001007747236328984,0.005728897034071499,0.009281631872773687,1.0,20180921.00011574,47.0,hus
0.0011351351563731484,0.006048459627769217,0.010011683805232036,1.0,20180921.00011574,48.0,hus
0.0013047017782449966,0.006345080643444413,0.01066662087514458,1.0,20180921.00011574,49.0,hus
0.0015825452324860782,0.006626145895004639,0.011770650775785886,1.0,20180921.00011574,50.0,hus
0.0020016699152206117,0.006884551886963921,0.011990593286194859,1.0,20180921.00011574,51.0,hus
0.002103562037831938,0.007123761252000074,0.011984531955935119,1.0,20180921.00011574,52.0,hus
0.00228907541106656,0.00735097611546752,0.01212526183342156,1.0,20180921.00011574,53.0,hus
0.0024225228790263472,0.007597852689406201,0.01241415798463219,1.0,20180921.00011574,54.0,hus
0.002528923507669738,0.007870097777651144,0.012911057648819328,1.0,20180921.00011574,55.0,hus
0.002623654749903206,0.008142542263158853,0.013828232821821381,1.0,20180921.00011574,56.0,hus
0.0026944242112712184,0.008417035718870433,0.014159745763485995,1.0,20180921.00011574,57.0,hus
0.0027499989259984767,0.008662758558151783,0.014742287588783067,1.0,20180921.00011574,58.0,hus
0.00279633107717766,0.008871419303358163,0.015011532333502582,1.0,20180921.00011574,59.0,hus
0.0028361802073042894,0.009060387339627022,0.01592502836325059,1.0,20180921.00011574,60.0,hus
0.0028687752530206457,0.009223898413526999,0.016316675691078326,1.0,20180921.00011574,61.0,hus
0.0028952815107322833,0.009370606577294882,0.016882050398407466,1.0,20180921.00011574,62.0,hus
0.0029224756759257597,0.009570748775850988,0.01783263551986956,1.0,20180921.00011574,63.0,hus
0.0029556650641252786,0.00980848149369195,0.017771256258353525,1.0,20180921.00011574,64.0,hus
0.003056371612687878,0.009376149517401289,0.014675068066462594,1.0,20180921.00011574,65.0,hus
2.46964164700279e-06,2.476779151641485e-06,2.4864277889140485e-06,2.0,20180921.000231482,1.0,hus
2.457995023928626e-06,2.477040872138081e-06,2.485992419218688e-06,2.0,20180921.000231482,2.0,hus
2.4667070170696905e-06,2.474199687203365e-06,2.487579790584271e-06,2.0,20180921.000231482,3.0,hus
2.4671738880398173e-06,2.4855459986171846e-06,2.5072420771618167e-06,2.0,20180921.000231482,4.0,hus
2.4779888670250567e-06,2.5462219296242964e-06,2.5792627961177805e-06,2.0,20180921.000231482,5.0,hus
2.6742931326264732e-06,2.753157383919098e-06,2.8365586248226887e-06,2.0,20180921.000231482,6.0,hus
2.955211406020311e-06,3.223053228686663e-06,3.684849416398653e-06,2.0,20180921.000231482,7.0,hus
3.2630980823458776e-06,4.506948829543639e-06,6.4923323685105705e-06,2.0,20180921.000231482,8.0,hus
4.388246527050166e-06,1.0416520142884977e-05,2.144660800345106e-05,2.0,20180921.000231482,9.0,hus
1.3994098585112631e-05,2.4684579310458836e-05,3.481265760521564e-05,2.0,20180921.000231482,10.0,hus
2.4953154216402885e-05,3.2524929938201696e-05,4.198152418911516e-05,2.0,20180921.000231482,11.0,hus
3.09763560966364e-05,3.8086655307967586e-05,4.789771036087809e-05,2.0,20180921.000231482,12.0,hus
3.804865621890651e-05,5.126679732688915e-05,7.215764082157864e-05,2.0,20180921.000231482,13.0,hus
4.1875431739579005e-05,7.000969632302531e-05,0.00012075378816340162,2.0,20180921.000231482,14.0,hus
4.638889598770501e-05,8.632791097545035e-05,0.00017737036300375094,2.0,20180921.000231482,15.0,hus
4.940274017083815e-05,0.000108712568355026,0.0002657962323536439,2.0,20180921.000231482,16.0,hus
5.3272366029343236e-05,0.00014810431500884567,0.00037103770491075564,2.0,20180921.000231482,17.0,hus
8.965362724008312e-05,0.00018299090499286717,0.0004837017131820272,2.0,20180921.000231482,18.0,hus
7.575481365026514e-05,0.00021020683730044567,0.000578172554847963,2.0,20180921.000231482,19.0,hus
7.682497655834647e-05,0.00022434676256805544,0.0006350077960012265,2.0,20180921.000231482,20.0,hus
7.869364245700867e-05,0.00024530405553270805,0.00049913050599678,2.0,20180921.000231482,21.0,hus
8.43621489475755e-05,0.00028020667979175356,0.0005901725021452039,2.0,20180921.000231482,22.0,hus
9.884962506413957e-05,0.000354647843702903,0.0007929457526216685,2.0,20180921.000231482,23.0,hus
0.00013311140891261123,0.0004081546425789399,0.0009615419176441924,2.0,20180921.000231482,24.0,hus
0.00011303849029676308,0.000433754178073832,0.0011021269944706826,2.0,20180921.000231482,25.0,hus
6.434385693180925e-05,0.00048732075257380917,0.0009578148432987046,2.0,20180921.000231482,26.0,hus
4.493431285261817e-05,0.0006265527008714537,0.0013552073667951968,2.0,20180921.000231482,27.0,hus
5.075951735863369e-05,0.0008539695890982625,0.0017177508075398263,2.0,20180921.000231482,28.0,hus
9.34038021189783e-05,0.0011091780300928836,0.0018871646042704004,2.0,20180921.000231482,29.0,hus
0.00016400890880547808,0.0012947117989760293,0.0019677839565151807,2.0,20180921.000231482,30.0,hus
0.0002616782223752969,0.0014284983419772322,0.0020492845505504977,2.0,20180921.000231482,31.0,hus
0.000427281473223566,0.001502645193444369,0.002152708291491862,2.0,20180921.000231482,32.0,hus
0.0008678055999255333,0.001527583986614563,0.0027782663928062282,2.0,20180921.000231482,33.0,hus
0.000817235730281658,0.0015672949217630232,0.003252502460936896,2.0,20180921.000231482,34.0,hus
0.0006844315038227253,0.0016551724112693045,0.004408831622067563,2.0,20180921.000231482,35.0,hus
0.0005333552051441086,0.0017868825937676354,0.005811579730956484,2.0,20180921.000231482,36.0,hus
0.0006232941703009098,0.0019048544498124586,0.006382417926162621,2.0,20180921.000231482,37.0,hus
0.0004488782788658857,0.002043286990451053,0.0065962190672866775,2.0,20180921.000231482,38.0,hus
0.0005808687500779053,0.002243589182697823,0.006534256873905935,2.0,20180921.000231482,39.0,hus
0.0005196275866208418,0.0025599470901558736,0.0064275125660647305,2.0,20180921.000231482,40.0,hus
0.0005536792908757641,0.0029798286575407297,0.006567802082170789,2.0,20180921.000231482,41.0,hus
0.0004965572526883301,0.003484431344363554,0.006758878792694035,2.0,20180921.000231482,42.0,hus
0.0006735864292603578,0.0039973237405994295,0.007683133018973733,2.0,20180921.000231482,43.0,hus
0.0007127071989352853,0.004487557819831198,0.008200183155593482,2.0,20180921.000231482,44.0,hus
0.0007631084017797557,0.00495198806194499,0.008581958916179697,2.0,20180921.000231482,45.0,hus
0.0009463012016247437,0.005367704522639716,0.008662456294987197,2.0,20180921.000231482,46.0,hus
0.0010064484062981367,0.005729042128401285,0.009282046373662823,2.0,20180921.000231482,47.0,hus
0.0011331819782755556,0.006048570159934324,0.010011981649391457,2.0,20180921.000231482,48.0,hus
0.0013013021731370254,0.006345189465190096,0.010666840467154912,2.0,20180921.000231482,49.0,hus
0.0016168579090446685,0.00662616582998216,0.011770630662248422,2.0,20180921.000231482,50.0,hus
0.0020093006247163276,0.006884514143742282,0.011990399899261223,2.0,20180921.000231482,51.0,hus
0.002101768053895674,0.007123665045587368,0.011984314435911653,2.0,20180921.000231482,52.0,hus
0.0022861197810420766,0.007350833309023844,0.012125616136508003,2.0,20180921.000231482,53.0,hus
0.0024215086872752924,0.0075978293524040655,0.01241544975812966,2.0,20180921.000231482,54.0,hus
0.002527772992335053,0.007869879379714626,0.012911713434341944,2.0,20180921.000231482,55.0,hus
0.00262269193954755,0.008143004673072505,0.013826292274351266,2.0,20180921.000231482,56.0,hus
0.002693788885592062,0.008417102199693747,0.014158475070788375,2.0,20180921.000231482,57.0,hus
0.0027496112640719396,0.008663353835651836,0.014741165199240085,2.0,20180921.000231482,58.0,hus
0.0027961424589154713,0.008872315096707462,0.015010096949395346,2.0,20180921.000231482,59.0,hus
0.002836162912882123,0.00906135618219186,0.01592503820797708,2.0,20180921.000231482,60.0,hus
0.002868981115578679,0.009224952962700397,0.016315357089248694,2.0,20180921.000231482,61.0,hus
0.0028956194566995153,0.009371340261816033,0.016579168273720128,2.0,20180921.000231482,62.0,hus
0.002922888670240687,0.009561724153365784,0.017832063403996963,2.0,20180921.000231482,63.0,hus
0.0029560423787905223,0.009802882630427731,0.01776995658611678,2.0,20180921.000231482,64.0,hus
0.0030621669415752577,0.009379519848001946,0.014674436040889421,2.0,20180921.000231482,65.0,hus
2.4696430392496456e-06,2.4767794103902287e-06,2.4864265212206495e-06,3.0,20180921.000347223,1.0,hus
2.457995505062453e-06,2.4770387019343682e-06,2.4859822341912115e-06,3.0,20180921.000347223,2.0,hus
2.4667134029498053e-06,2.4742013647157096e-06,2.487587602516564e-06,3.0,20180921.000347223,3.0,hus
2.467175986462008e-06,2.4855500716918173e-06,2.50723032968781e-06,3.0,20180921.000347223,4.0,hus
2.477997851214455e-06,2.5462263550708398e-06,2.5792459183360706e-06,3.0,20180921.000347223,5.0,hus
2.674345246617129e-06,2.753140611788308e-06,2.8365006606879133e-06,3.0,20180921.000347223,6.0,hus
2.9553502699449716e-06,3.222999953990587e-06,3.6844475380411096e-06,3.0,20180921.000347223,7.0,hus
3.2636991790836825e-06,4.506825014613935e-06,6.489918687280489e-06,3.0,20180921.000347223,8.0,hus
4.389701879735622e-06,1.0417105096062944e-05,2.1435834560942116e-05,3.0,20180921.000347223,9.0,hus
1.399596857918309e-05,2.4684838087075148e-05,3.480523316134574e-05,3.0,20180921.000347223,10.0,hus
2.496274323451876e-05,3.2524444115024435e-05,4.197444939437648e-05,3.0,20180921.000347223,11.0,hus
3.098419102332445e-05,3.808597509105801e-05,4.789065217677925e-05,3.0,20180921.000347223,12.0,hus
3.8048890230836936e-05,5.126790291829917e-05,7.212152409427645e-05,3.0,20180921.000347223,13.0,hus
4.1885069826112363e-05,7.00140263224433e-05,0.00012075084764541071,3.0,20180921.000347223,14.0,hus
4.6389665466490567e-05,8.633494133461658e-05,0.00017732171020549013,3.0,20180921.000347223,15.0,hus
4.9415008235451194e-05,0.0001087244194124653,0.00026570557678792496,3.0,20180921.000347223,16.0,hus
5.328939088708598e-05,0.000148118272688177,0.00037095471632544145,3.0,20180921.000347223,17.0,hus
8.967929622400007e-05,0.0001830090061554939,0.00048366638313281974,3.0,20180921.000347223,18.0,hus
7.582989748228678e-05,0.0002102186235986771,0.0005782078250508087,3.0,20180921.000347223,19.0,hus
7.689147598363734e-05,0.00022435236556791227,0.0006351570928257753,3.0,20180921.000347223,20.0,hus
7.877011441689555e-05,0.00024529947291980134,0.0004990112909234698,3.0,20180921.000347223,21.0,hus
8.442583411417022e-05,0.00028018923966986525,0.0005900568859341597,3.0,20180921.000347223,22.0,hus
9.887911410295644e-05,0.00035459444221211096,0.0007927579453404214,3.0,20180921.000347223,23.0,hus
0.00013320740650636773,0.00040812179730321044,0.0009611081906613134,3.0,20180921.000347223,24.0,hus
0.00011345277018966036,0.0004337579298994135,0.0011016112797571959,3.0,20180921.000347223,25.0,hus
6.496517528514446e-05,0.0004873434109222047,0.0009573660601005155,3.0,20180921.000347223,26.0,hus
4.5651413267139884e-05,0.0006265317816252596,0.0013547879446136808,3.0,20180921.000347223,27.0,hus
5.12012375845723e-05,0.0008538948855271634,0.0017173769327869996,3.0,20180921.000347223,28.0,hus
9.35334781904541e-05,0.0011090800392412996,0.0018867729439466232,3.0,20180921.000347223,29.0,hus
0.0001638810613830465,0.00129462596446842,0.0019674527436227005,3.0,20180921.000347223,30.0,hus
0.0002633220091064429,0.0014284398336129737,0.002049061827337792,3.0,20180921.000347223,31.0,hus
0.00042889892635320545,0.0015026504193000254,0.0021521776101721996,3.0,20180921.000347223,32.0,hus
0.0008691964209605583,0.0015276320457539058,0.002777356342684243,3.0,20180921.000347223,33.0,hus
0.000817288837830393,0.0015673340477270709,0.0032516504633766596,3.0,20180921.000347223,34.0,hus
0.0006844959336491544,0.0016551896260709547,0.004407254915793119,3.0,20180921.000347223,35.0,hus
0.0005335423694677539,0.0017868933536584382,0.005809309249793328,3.0,20180921.000347223,36.0,hus
0.0006234929659451774,0.0019049195530663795,0.00638056936317931,3.0,20180921.000347223,37.0,hus
0.00044911954132428015,0.002043385952470113,0.0065947873675819965,3.0,20180921.000347223,38.0,hus
0.0005810755988506381,0.0022436062849472034,0.006533594709005518,3.0,20180921.000347223,39.0,hus
0.0005198266016367878,0.0025599087078365212,0.0064275055220646814,3.0,20180921.000347223,40.0,hus
0.0005538766480022646,0.002979809940828466,0.006566034026282159,3.0,20180921.000347223,41.0,hus
0.0004969454554138724,0.0034845226953431727,0.006757968485177741,3.0,20180921.000347223,42.0,hus
0.0006737723751932739,0.003997503498152167,0.007681286738274845,3.0,20180921.000347223,43.0,hus
0.0007128521309174694,0.0044877803885011724,0.008198296006884327,3.0,20180921.000347223,44.0,hus
0.0007632318239600897,0.004952179714698296,0.008580938745371728,3.0,20180921.000347223,45.0,hus
0.0009463402731868166,0.005367845389781655,0.008661408122692869,3.0,20180921.000347223,46.0,hus
0.0010051469542158515,0.005729148471177794,0.00928246087455196,3.0,20180921.000347223,47.0,hus
0.001131166696506117,0.006048642825079677,0.010012279493550878,3.0,20180921.000347223,48.0,hus
0.0012980644609875958,0.0063452567757705325,0.010667060059165245,3.0,20180921.000347223,49.0,hus
0.0016129802514196182,0.006626156970850666,0.011770610548710958,3.0,20180921.000347223,50.0,hus
0.00200753391468265,0.0068844559663302435,0.011990206512327588,3.0,20180921.000347223,51.0,hus
0.0020997467803746932,0.0071235539213300916,0.011984096915888188,3.0,20180921.000347223,52.0,hus
0.0022827616382543187,0.0073506833888772076,0.012125970439594447,3.0,20180921.000347223,53.0,hus
0.00242041568229422,0.007597695732594078,0.012416607338256488,3.0,20180921.000347223,54.0,hus
0.002526548152099656,0.007869807030374135,0.012912227332567151,3.0,20180921.000347223,55.0,hus
0.0026216634429941936,0.008143196272819357,0.013824277612433778,3.0,20180921.000347223,56.0,hus
0.002693101987026235,0.008417281979975258,0.014157179878411771,3.0,20180921.000347223,57.0,hus
0.0027491793799418723,0.008663677934189505,0.014740042809697103,3.0,20180921.000347223,58.0,hus
0.0027959174249137775,0.008873053505506033,0.01500866156528811,3.0,20180921.000347223,59.0,hus
0.0028361201600428146,0.009061552355770514,0.015925048052703568,3.0,20180921.000347223,60.0,hus
0.0028691708582467136,0.009225138459900509,0.016314038487419063,3.0,20180921.000347223,61.0,hus
0.002895938426201778,0.009371483392991514,0.016372481553408737,3.0,20180921.000347223,62.0,hus
0.002923297216653402,0.009556279913540185,0.017831491288124366,3.0,20180921.000347223,63.0,hus
0.0029563945560923672,0.0097979667328985,0.017768656913880035,3.0,20180921.000347223,64.0,hus
0.0030674108164274573,0.009381841748374278,0.014673804015316249,3.0,20180921.000347223,65.0,hus
2.469644431496501e-06,2.4767796713156407e-06,2.4864252535272505e-06,4.0,20180921.000462964,1.0,hus
2.4579959861962805e-06,2.4770365286299207e-06,2.485972049163735e-06,4.0,20180921.000462964,2.0,hus
2.46671978882992e-06,2.474203064939917e-06,2.4875954144488574e-06,4.0,20180921.000462964,3.0,hus
2.467178009684605e-06,2.485553875391562e-06,2.507218582213803e-06,4.0,20180921.000462964,4.0,hus
2.478006835403853e-06,2.546228070391925e-06,2.579227307378327e-06,4.0,20180921.000462964,5.0,hus
2.674397360607785e-06,2.753114022072257e-06,2.836442696553138e-06,4.0,20180921.000462964,6.0,hus
2.955489133869632e-06,3.222926312756188e-06,3.684045659683566e-06,4.0,20180921.000462964,7.0,hus
3.2643002758214874e-06,4.5066527366435376e-06,6.487505006050408e-06,4.0,20180921.000462964,8.0,hus
4.392198241255545e-06,1.0417687301131937e-05,2.1425061118433172e-05,4.0,20180921.000462964,9.0,hus
1.3997838573253548e-05,2.468517539333967e-05,3.4797808717475845e-05,4.0,20180921.000462964,10.0,hus
2.4972332252634633e-05,3.2524143420630436e-05,4.1967374599637794e-05,4.0,20180921.000462964,11.0,hus
3.09920259500125e-05,3.808568946091315e-05,4.7883593992680416e-05,4.0,20180921.000462964,12.0,hus
3.804952817504405e-05,5.1269984142115755e-05,7.216680164194701e-05,4.0,20180921.000462964,13.0,hus
4.190662753212038e-05,7.001929056019013e-05,0.00012072062191391736,4.0,20180921.000462964,14.0,hus
4.639032337451595e-05,8.634373164242844e-05,0.00017727305740722932,4.0,20180921.000462964,15.0,hus
4.9420858568095956e-05,0.00010874042026712447,0.000265614921222206,4.0,20180921.000462964,16.0,hus
5.330941587956671e-05,0.00014813515018022302,0.00037087172774012727,4.0,20180921.000462964,17.0,hus
8.970496520791703e-05,0.00018302822921386217,0.00048363105308361226,4.0,20180921.000462964,18.0,hus
7.590498131430841e-05,0.0002102320940030578,0.0005782430952536543,4.0,20180921.000462964,19.0,hus
7.695797540892822e-05,0.00022436008238313485,0.0006353063896503241,4.0,20180921.000462964,20.0,hus
7.884658637678243e-05,0.0002452961505487859,0.0004988996964641898,4.0,20180921.000462964,21.0,hus
8.448951928076495e-05,0.00028017143511034127,0.0005899551063585083,4.0,20180921.000462964,22.0,hus
9.890860314177331e-05,0.00035453957731849267,0.0007925550817187267,4.0,20180921.000462964,23.0,hus
0.00013330340410012422,0.00040808805710466407,0.0009606744636784343,4.0,20180921.000462964,24.0,hus
0.00011386705008255765,0.0004337576705892722,0.0011010955650437092,4.0,20180921.000462964,25.0,hus
